The nearest neighbor of (0.500000, 0.500000) is (0.499759, 0.499591).

There are 33091 points in the rectangle (0.300000, 0.300000), (0.300000, 0.410000), (0.600000, 0.300000), (0.600000, 0.410000): 
(0.300253, 0.500894)
(0.300256, 0.452180)
(0.300268, 0.387914)
(0.300267, 0.417451)
(0.300267, 0.432669)
(0.300281, 0.427695)
(0.300273, 0.589051)
(0.300320, 0.349360)
(0.300305, 0.454946)
(0.300303, 0.373868)
(0.300297, 0.536148)
(0.300292, 0.598555)
(0.300304, 0.579209)
(0.300309, 0.368711)
(0.300308, 0.465935)
(0.300312, 0.390664)
(0.300316, 0.597303)
(0.300330, 0.391788)
(0.300323, 0.456668)
(0.300320, 0.417050)
(0.300320, 0.505664)
(0.300327, 0.382793)
(0.300340, 0.421464)
(0.300339, 0.541611)
(0.300332, 0.567619)
(0.300340, 0.356855)
(0.300345, 0.450223)
(0.300341, 0.470604)
(0.302344, 0.301683)
(0.301491, 0.307321)
(0.300941, 0.322607)
(0.300636, 0.304435)
(0.300484, 0.319832)
(0.300430, 0.393067)
(0.300368, 0.385084)
(0.300358, 0.487516)
(0.300355, 0.309368)
(0.300360, 0.538063)
(0.300359, 0.486416)
(0.300366, 0.567136)
(0.300362, 0.497542)
(0.300367, 0.577103)
(0.300404, 0.357110)
(0.300384, 0.445336)
(0.300375, 0.420715)
(0.300371, 0.520031)
(0.300389, 0.436418)
(0.300387, 0.544073)
(0.300389, 0.529149)
(0.300413, 0.471659)
(0.300407, 0.577630)
(0.300424, 0.363171)
(0.300458, 0.459845)
(0.300446, 0.432458)
(0.300435, 0.395879)
(0.300441, 0.526496)
(0.300455, 0.441365)
(0.300454, 0.500249)
(0.300463, 0.347158)
(0.300461, 0.449303)
(0.300460, 0.473548)
(0.300475, 0.398101)
(0.300472, 0.463918)
(0.300469, 0.595941)
(0.300473, 0.502389)
(0.300482, 0.447961)
(0.300475, 0.504101)
(0.300549, 0.326273)
(0.300502, 0.332972)
(0.300499, 0.394323)
(0.300486, 0.373354)
(0.300494, 0.403999)
(0.300500, 0.376425)
(0.300499, 0.397498)
(0.300522, 0.387855)
(0.300506, 0.482160)
(0.300505, 0.415269)
(0.300519, 0.464324)
(0.300540, 0.448418)
(0.300530, 0.469594)
(0.300548, 0.352433)
(0.300545, 0.480527)
(0.300577, 0.346085)
(0.300572, 0.390143)
(0.300563, 0.447092)
(0.300550, 0.582351)
(0.300570, 0.366541)
(0.300573, 0.343012)
(0.300616, 0.326449)
(0.300582, 0.430426)
(0.300577, 0.445295)
(0.300592, 0.462265)
(0.300585, 0.340221)
(0.300583, 0.510426)
(0.300586, 0.595032)
(0.300612, 0.563098)
(0.300606, 0.583056)
(0.300614, 0.501677)
(0.300624, 0.330218)
(0.300618, 0.372339)
(0.300626, 0.474916)
(0.300625, 0.302773)
(0.300631, 0.486360)
(0.300795, 0.312753)
(0.300720, 0.332771)
(0.300697, 0.316607)
(0.300672, 0.415291)
(0.300648, 0.575662)
(0.300644, 0.478989)
(0.300640, 0.473002)
(0.300648, 0.502545)
(0.300658, 0.347912)
(0.300649, 0.453905)
(0.300657, 0.590604)
(0.300667, 0.494469)
(0.300665, 0.556140)
(0.300671, 0.421346)
(0.300687, 0.336193)
(0.300684, 0.438903)
(0.300681, 0.414925)
(0.300674, 0.492082)
(0.300684, 0.478162)
(0.300693, 0.486757)
(0.300690, 0.313116)
(0.300694, 0.358443)
(0.300706, 0.371964)
(0.300701, 0.421186)
(0.300698, 0.590045)
(0.300697, 0.525296)
(0.300701, 0.318431)
(0.300703, 0.456376)
(0.300709, 0.439706)
(0.300708, 0.356571)
(0.300717, 0.497230)
(0.300716, 0.547939)
(0.300771, 0.350149)
(0.300746, 0.503859)
(0.300740, 0.435456)
(0.300735, 0.565233)
(0.300734, 0.504861)
(0.300738, 0.427844)
(0.300743, 0.400135)
(0.300763, 0.414500)
(0.300749, 0.569838)
(0.300747, 0.469457)
(0.300759, 0.589193)
(0.300770, 0.356815)
(0.300777, 0.490578)
(0.300773, 0.446434)
(0.300771, 0.375409)
(0.300771, 0.493389)
(0.300775, 0.485249)
(0.300775, 0.598913)
(0.300790, 0.329097)
(0.300780, 0.564280)
(0.300784, 0.568368)
(0.300790, 0.407427)
(0.300793, 0.587643)
(0.300882, 0.307122)
(0.300829, 0.324422)
(0.300814, 0.339735)
(0.300812, 0.314939)
(0.300806, 0.580797)
(0.300798, 0.346133)
(0.300811, 0.464246)
(0.300813, 0.402332)
(0.300813, 0.364815)
(0.300813, 0.581222)
(0.300824, 0.359533)
(0.300817, 0.493804)
(0.300818, 0.535260)
(0.300827, 0.336870)
(0.300826, 0.505793)
(0.300858, 0.503137)
(0.300853, 0.328397)
(0.300830, 0.582137)
(0.300829, 0.546016)
(0.300839, 0.419482)
(0.300855, 0.419777)
(0.300866, 0.331887)
(0.300860, 0.511612)
(0.300863, 0.542134)
(0.300880, 0.356649)
(0.300878, 0.376624)
(0.300904, 0.414725)
(0.300896, 0.362040)
(0.300890, 0.372547)
(0.300891, 0.596841)
(0.300900, 0.473831)
(0.300900, 0.438007)
(0.300901, 0.537657)
(0.300902, 0.562130)
(0.300918, 0.308879)
(0.300914, 0.513684)
(0.300912, 0.460872)
(0.300916, 0.385177)
(0.300917, 0.546185)
(0.300929, 0.367135)
(0.300924, 0.465605)
(0.300934, 0.438476)
(0.300930, 0.540542)
(0.300940, 0.469059)
(0.300936, 0.559680)
(0.301190, 0.303521)
(0.301122, 0.320752)
(0.301022, 0.317330)
(0.300983, 0.443609)
(0.300954, 0.455395)
(0.300946, 0.356368)
(0.300944, 0.342686)
(0.300948, 0.363952)
(0.300952, 0.584542)
(0.300969, 0.323059)
(0.300957, 0.519564)
(0.300957, 0.516528)
(0.300960, 0.519491)
(0.300959, 0.532896)
(0.300976, 0.540065)
(0.300973, 0.448468)
(0.300980, 0.389624)
(0.300998, 0.359950)
(0.300994, 0.428750)
(0.300986, 0.464652)
(0.300996, 0.539130)
(0.301001, 0.505158)
(0.301001, 0.330964)
(0.301009, 0.457816)
(0.301065, 0.388662)
(0.301043, 0.350124)
(0.301039, 0.565485)
(0.301029, 0.364112)
(0.301025, 0.591983)
(0.301040, 0.529067)
(0.301051, 0.516530)
(0.301050, 0.438720)
(0.301058, 0.330612)
(0.301052, 0.537518)
(0.301099, 0.382607)
(0.301085, 0.386699)
(0.301073, 0.450327)
(0.301068, 0.548417)
(0.301065, 0.471864)
(0.301072, 0.402091)
(0.301076, 0.416779)
(0.301076, 0.512402)
(0.301092, 0.507296)
(0.301092, 0.402985)
(0.301085, 0.534434)
(0.301097, 0.512051)
(0.301113, 0.462364)
(0.301105, 0.485985)
(0.301102, 0.519665)
(0.301113, 0.443572)
(0.301108, 0.545960)
(0.301119, 0.436670)
(0.301113, 0.465064)
(0.301169, 0.352390)
(0.301142, 0.439776)
(0.301137, 0.433110)
(0.301137, 0.379733)
(0.301133, 0.461080)
(0.301137, 0.439013)
(0.301156, 0.398483)
(0.301155, 0.448378)
(0.301145, 0.534855)
(0.301163, 0.542649)
(0.301161, 0.330353)
(0.301164, 0.567744)
(0.301175, 0.411757)
(0.301174, 0.518910)
(0.301173, 0.538397)
(0.301175, 0.395987)
(0.301186, 0.495483)
(0.301183, 0.377509)
(0.301184, 0.587213)
(0.301189, 0.413426)
(0.301314, 0.314980)
(0.301266, 0.330073)
(0.301222, 0.316279)
(0.301205, 0.323878)
(0.301191, 0.321998)
(0.301190, 0.378248)
(0.301193, 0.493542)
(0.301191, 0.417139)
(0.301202, 0.542435)
(0.301197, 0.555836)
(0.301213, 0.443593)
(0.301206, 0.303574)
(0.301205, 0.483797)
(0.301206, 0.472185)
(0.301212, 0.559802)
(0.301217, 0.361673)
(0.301234, 0.357202)
(0.301227, 0.394631)
(0.301226, 0.352048)
(0.301231, 0.429970)
(0.301229, 0.480446)
(0.301232, 0.556171)
(0.301256, 0.475120)
(0.301241, 0.555073)
(0.301239, 0.548634)
(0.301240, 0.568784)
(0.301244, 0.464114)
(0.301259, 0.328986)
(0.301258, 0.325134)
(0.301263, 0.359153)
(0.301261, 0.478445)
(0.301265, 0.555319)
(0.301275, 0.346099)
(0.301272, 0.390470)
(0.301269, 0.374718)
(0.301267, 0.471129)
(0.301274, 0.431215)
(0.301283, 0.478519)
(0.301282, 0.457798)
(0.301277, 0.382746)
(0.301282, 0.472477)
(0.301308, 0.547939)
(0.301294, 0.567765)
(0.301291, 0.550967)
(0.301304, 0.445654)
(0.301311, 0.525977)
(0.301400, 0.300880)
(0.301361, 0.391956)
(0.301337, 0.394703)
(0.301321, 0.367348)
(0.301317, 0.429143)
(0.301314, 0.363206)
(0.301314, 0.516553)
(0.301317, 0.436497)
(0.301330, 0.490233)
(0.301328, 0.535741)
(0.301333, 0.390677)
(0.301332, 0.545437)
(0.301354, 0.495732)
(0.301353, 0.504601)
(0.301342, 0.559851)
(0.301341, 0.555026)
(0.301345, 0.553943)
(0.301354, 0.416424)
(0.301356, 0.511342)
(0.301355, 0.475660)
(0.301360, 0.563734)
(0.301387, 0.326837)
(0.301371, 0.347194)
(0.301363, 0.388422)
(0.301374, 0.412998)
(0.301381, 0.572936)
(0.301393, 0.501795)
(0.301389, 0.514474)
(0.301387, 0.543197)
(0.301393, 0.386348)
(0.301392, 0.577753)
(0.301397, 0.504292)
(0.301464, 0.344552)
(0.301423, 0.303581)
(0.301411, 0.329597)
(0.301410, 0.431386)
(0.301410, 0.535200)
(0.301414, 0.415472)
(0.301411, 0.491362)
(0.301420, 0.585865)
(0.301446, 0.417967)
(0.301439, 0.314328)
(0.301427, 0.479834)
(0.301456, 0.381773)
(0.301454, 0.556271)
(0.301458, 0.490783)
(0.301462, 0.592344)
(0.301473, 0.347242)
(0.301468, 0.398542)
(0.301467, 0.499281)
(0.301469, 0.466751)
(0.301477, 0.395980)
(0.301490, 0.460155)
(0.301917, 0.301396)
(0.301687, 0.312963)
(0.301579, 0.377066)
(0.301524, 0.323562)
(0.301511, 0.364790)
(0.301504, 0.403350)
(0.301500, 0.355630)
(0.301510, 0.459542)
(0.301510, 0.591825)
(0.301522, 0.319802)
(0.301518, 0.446196)
(0.301514, 0.492661)
(0.301522, 0.368608)
(0.301523, 0.578134)
(0.301555, 0.384391)
(0.301541, 0.321134)
(0.301536, 0.531844)
(0.301529, 0.408049)
(0.301540, 0.346778)
(0.301551, 0.442431)
(0.301541, 0.516355)
(0.301551, 0.577982)
(0.301571, 0.380201)
(0.301568, 0.543243)
(0.301564, 0.586961)
(0.301577, 0.458138)
(0.301573, 0.567137)
(0.301631, 0.376482)
(0.301594, 0.353215)
(0.301589, 0.435249)
(0.301583, 0.512688)
(0.301581, 0.521902)
(0.301579, 0.589613)
(0.301587, 0.411856)
(0.301594, 0.350731)
(0.301606, 0.463150)
(0.301602, 0.453662)
(0.301605, 0.587009)
(0.301628, 0.390463)
(0.301619, 0.481057)
(0.301666, 0.433262)
(0.301659, 0.476056)
(0.301654, 0.503868)
(0.301631, 0.509090)
(0.301651, 0.509911)
(0.301656, 0.434318)
(0.301654, 0.564806)
(0.301662, 0.564092)
(0.301662, 0.311406)
(0.301665, 0.558878)
(0.301678, 0.451707)
(0.301676, 0.500549)
(0.301674, 0.572204)
(0.301678, 0.411537)
(0.301680, 0.457855)
(0.301679, 0.456360)
(0.301683, 0.453030)
(0.301683, 0.554676)
(0.301772, 0.327969)
(0.301730, 0.334165)
(0.301719, 0.391172)
(0.301705, 0.394144)
(0.301698, 0.588492)
(0.301690, 0.586498)
(0.301702, 0.431494)
(0.301709, 0.454748)
(0.301707, 0.457858)
(0.301711, 0.417568)
(0.301725, 0.442239)
(0.301721, 0.390054)
(0.301721, 0.586841)
(0.301726, 0.475981)
(0.301750, 0.324131)
(0.301746, 0.376650)
(0.301742, 0.424783)
(0.301738, 0.462788)
(0.301730, 0.590042)
(0.301741, 0.451021)
(0.301743, 0.456215)
(0.301749, 0.441594)
(0.301748, 0.511629)
(0.301756, 0.349370)
(0.301755, 0.450715)
(0.301754, 0.509410)
(0.301753, 0.513345)
(0.301755, 0.426627)
(0.301755, 0.488267)
(0.301757, 0.367227)
(0.301756, 0.522662)
(0.301758, 0.450087)
(0.301839, 0.324304)
(0.301795, 0.405178)
(0.301789, 0.394278)
(0.301777, 0.370421)
(0.301773, 0.456361)
(0.301777, 0.522545)
(0.301777, 0.556511)
(0.301790, 0.443150)
(0.301790, 0.414829)
(0.301792, 0.404037)
(0.301807, 0.529038)
(0.301803, 0.365668)
(0.301799, 0.390815)
(0.301805, 0.372705)
(0.301803, 0.597129)
(0.301815, 0.519172)
(0.301814, 0.542421)
(0.301822, 0.354709)
(0.301876, 0.309500)
(0.301860, 0.537266)
(0.301850, 0.355501)
(0.301843, 0.301833)
(0.301840, 0.370636)
(0.301845, 0.488750)
(0.301846, 0.570468)
(0.301855, 0.565669)
(0.301855, 0.548116)
(0.301855, 0.584646)
(0.301867, 0.478507)
(0.301866, 0.330599)
(0.301868, 0.482080)
(0.301873, 0.547054)
(0.301904, 0.343573)
(0.301889, 0.361368)
(0.301881, 0.525336)
(0.301881, 0.323618)
(0.301884, 0.576705)
(0.301893, 0.417496)
(0.301889, 0.582424)
(0.301895, 0.464663)
(0.301906, 0.431682)
(0.301906, 0.310717)
(0.301911, 0.539264)
(0.302107, 0.307988)
(0.302036, 0.313633)
(0.301970, 0.402234)
(0.301947, 0.354210)
(0.301938, 0.463836)
(0.301932, 0.536546)
(0.301929, 0.561864)
(0.301944, 0.531101)
(0.301958, 0.302466)
(0.301948, 0.396012)
(0.301949, 0.465133)
(0.301969, 0.356871)
(0.301969, 0.448946)
(0.302002, 0.457525)
(0.301988, 0.371872)
(0.301982, 0.479344)
(0.301982, 0.434326)
(0.301975, 0.535625)
(0.301985, 0.397036)
(0.301982, 0.527455)
(0.301996, 0.515872)
(0.301994, 0.357361)
(0.301994, 0.579028)
(0.301999, 0.528559)
(0.302000, 0.556019)
(0.302010, 0.377592)
(0.302008, 0.497334)
(0.302023, 0.475748)
(0.302012, 0.498250)
(0.302024, 0.581517)
(0.302073, 0.396595)
(0.302051, 0.342883)
(0.302040, 0.348768)
(0.302065, 0.335934)
(0.302064, 0.449594)
(0.302061, 0.464272)
(0.302070, 0.504512)
(0.302068, 0.590049)
(0.302072, 0.407337)
(0.302100, 0.359453)
(0.302094, 0.415356)
(0.302081, 0.393195)
(0.302097, 0.456335)
(0.302095, 0.431376)
(0.302099, 0.539380)
(0.302102, 0.512343)
(0.302101, 0.401360)
(0.302105, 0.383951)
(0.302198, 0.304744)
(0.302160, 0.347149)
(0.302136, 0.414297)
(0.302125, 0.409507)
(0.302123, 0.413512)
(0.302114, 0.438237)
(0.302133, 0.528272)
(0.302128, 0.592536)
(0.302127, 0.548617)
(0.302130, 0.558322)
(0.302135, 0.348276)
(0.302148, 0.326868)
(0.302145, 0.450974)
(0.302137, 0.556757)
(0.302137, 0.524264)
(0.302143, 0.468046)
(0.302147, 0.504671)
(0.302149, 0.371254)
(0.302183, 0.448846)
(0.302172, 0.305682)
(0.302169, 0.365344)
(0.302168, 0.385099)
(0.302175, 0.497067)
(0.302172, 0.481575)
(0.302183, 0.342385)
(0.302189, 0.373013)
(0.302187, 0.416777)
(0.302188, 0.531229)
(0.302191, 0.414949)
(0.302190, 0.571022)
(0.302194, 0.368547)
(0.302275, 0.308531)
(0.302222, 0.351945)
(0.302208, 0.547569)
(0.302205, 0.464453)
(0.302202, 0.530862)
(0.302199, 0.589943)
(0.302205, 0.320542)
(0.302205, 0.550740)
(0.302220, 0.321441)
(0.302214, 0.405567)
(0.302208, 0.575962)
(0.302216, 0.565110)
(0.302221, 0.438205)
(0.302231, 0.337420)
(0.302230, 0.376676)
(0.302225, 0.438220)
(0.302260, 0.344255)
(0.302253, 0.357264)
(0.302239, 0.554064)
(0.302254, 0.449353)
(0.302271, 0.398627)
(0.302321, 0.302456)
(0.302292, 0.491428)
(0.302291, 0.309083)
(0.302286, 0.312946)
(0.302276, 0.494578)
(0.302291, 0.328451)
(0.302314, 0.371746)
(0.302305, 0.524512)
(0.302292, 0.531458)
(0.302301, 0.562072)
(0.302312, 0.552878)
(0.302314, 0.510825)
(0.302330, 0.377394)
(0.302328, 0.554239)
(0.302327, 0.361578)
(0.302326, 0.558298)
(0.302329, 0.431094)
(0.302336, 0.471322)
(0.302332, 0.367774)
(0.302330, 0.558678)
(0.302336, 0.542753)
(0.303051, 0.300541)
(0.302803, 0.306469)
(0.302666, 0.307387)
(0.302507, 0.307214)
(0.302420, 0.403892)
(0.302388, 0.326210)
(0.302373, 0.318500)
(0.302367, 0.375925)
(0.302348, 0.397733)
(0.302346, 0.321966)
(0.302355, 0.417747)
(0.302348, 0.579209)
(0.302371, 0.506573)
(0.302369, 0.544429)
(0.302372, 0.375509)
(0.302378, 0.397056)
(0.302373, 0.397463)
(0.302386, 0.313931)
(0.302378, 0.518936)
(0.302396, 0.366174)
(0.302396, 0.363838)
(0.302391, 0.399607)
(0.302410, 0.366888)
(0.302396, 0.523707)
(0.302406, 0.545340)
(0.302415, 0.487913)
(0.302483, 0.391684)
(0.302449, 0.508346)
(0.302432, 0.443189)
(0.302421, 0.433082)
(0.302420, 0.461467)
(0.302436, 0.504544)
(0.302434, 0.566201)
(0.302447, 0.556385)
(0.302457, 0.422595)
(0.302454, 0.438611)
(0.302481, 0.431654)
(0.302469, 0.446596)
(0.302499, 0.353876)
(0.302493, 0.459830)
(0.302486, 0.475850)
(0.302484, 0.590031)
(0.302492, 0.372058)
(0.302495, 0.441720)
(0.302501, 0.369362)
(0.302501, 0.408945)
(0.302579, 0.319343)
(0.302538, 0.317846)
(0.302527, 0.322462)
(0.302511, 0.350851)
(0.302510, 0.413849)
(0.302524, 0.365238)
(0.302511, 0.558253)
(0.302532, 0.455669)
(0.302532, 0.307548)
(0.302527, 0.466787)
(0.302536, 0.396318)
(0.302535, 0.562221)
(0.302555, 0.518485)
(0.302552, 0.375303)
(0.302551, 0.341487)
(0.302543, 0.467477)
(0.302552, 0.455517)
(0.302565, 0.392328)
(0.302559, 0.501152)
(0.302560, 0.519412)
(0.302570, 0.491870)
(0.302566, 0.522768)
(0.302616, 0.358785)
(0.302595, 0.387036)
(0.302587, 0.459401)
(0.302579, 0.453745)
(0.302588, 0.498729)
(0.302604, 0.417066)
(0.302600, 0.596993)
(0.302605, 0.551290)
(0.302631, 0.447058)
(0.302629, 0.359206)
(0.302617, 0.513921)
(0.302630, 0.531201)
(0.302648, 0.450322)
(0.302638, 0.565475)
(0.302634, 0.594212)
(0.302647, 0.596576)
(0.302654, 0.479647)
(0.302650, 0.581054)
(0.302719, 0.358161)
(0.302699, 0.356493)
(0.302686, 0.437797)
(0.302670, 0.318809)
(0.302685, 0.565972)
(0.302695, 0.477742)
(0.302690, 0.420661)
(0.302689, 0.572023)
(0.302694, 0.496951)
(0.302697, 0.460320)
(0.302707, 0.359231)
(0.302702, 0.553668)
(0.302699, 0.450107)
(0.302703, 0.492703)
(0.302706, 0.556394)
(0.302715, 0.429495)
(0.302713, 0.510925)
(0.302752, 0.317352)
(0.302733, 0.364881)
(0.302727, 0.475720)
(0.302724, 0.535009)
(0.302731, 0.486276)
(0.302732, 0.541523)
(0.302737, 0.335619)
(0.302736, 0.355163)
(0.302734, 0.583681)
(0.302744, 0.312996)
(0.302739, 0.595085)
(0.302746, 0.552654)
(0.302774, 0.391195)
(0.302763, 0.582270)
(0.302761, 0.403140)
(0.302757, 0.546889)
(0.302755, 0.321042)
(0.302759, 0.539893)
(0.302761, 0.568818)
(0.302767, 0.515130)
(0.302767, 0.437930)
(0.302765, 0.587489)
(0.302767, 0.518422)
(0.302773, 0.548850)
(0.302786, 0.327308)
(0.302777, 0.410072)
(0.302789, 0.532027)
(0.302786, 0.342188)
(0.302797, 0.594029)
(0.302797, 0.547075)
(0.302800, 0.318567)
(0.302904, 0.304476)
(0.302851, 0.321913)
(0.302829, 0.443000)
(0.302809, 0.368558)
(0.302804, 0.365218)
(0.302803, 0.587774)
(0.302806, 0.438543)
(0.302817, 0.450080)
(0.302824, 0.513804)
(0.302836, 0.347904)
(0.302833, 0.424598)
(0.302831, 0.483764)
(0.302838, 0.400759)
(0.302837, 0.329834)
(0.302846, 0.376667)
(0.302848, 0.584572)
(0.302880, 0.315775)
(0.302865, 0.356068)
(0.302858, 0.338773)
(0.302857, 0.513525)
(0.302877, 0.357063)
(0.302873, 0.369756)
(0.302901, 0.326791)
(0.302880, 0.345855)
(0.302903, 0.340372)
(0.302961, 0.341317)
(0.302923, 0.456644)
(0.302910, 0.383141)
(0.302904, 0.406327)
(0.302909, 0.560108)
(0.302911, 0.457483)
(0.302951, 0.314273)
(0.302934, 0.487999)
(0.302928, 0.502427)
(0.302928, 0.365583)
(0.302933, 0.496565)
(0.302940, 0.483238)
(0.302945, 0.534340)
(0.302954, 0.365452)
(0.302960, 0.456676)
(0.303016, 0.313042)
(0.302990, 0.342439)
(0.302976, 0.586681)
(0.302970, 0.395108)
(0.302967, 0.507300)
(0.302964, 0.568408)
(0.302970, 0.307300)
(0.302973, 0.438714)
(0.302986, 0.475150)
(0.302977, 0.539990)
(0.302979, 0.592437)
(0.302988, 0.427022)
(0.303004, 0.421261)
(0.302997, 0.431793)
(0.302994, 0.517498)
(0.302999, 0.506028)
(0.303009, 0.408817)
(0.303015, 0.452322)
(0.303038, 0.372101)
(0.303029, 0.367025)
(0.303025, 0.523034)
(0.303018, 0.367609)
(0.303026, 0.583433)
(0.303032, 0.370435)
(0.303030, 0.513247)
(0.303037, 0.411572)
(0.303035, 0.566462)
(0.303041, 0.405207)
(0.303038, 0.588051)
(0.303038, 0.383863)
(0.303038, 0.596853)
(0.303049, 0.302288)
(0.303049, 0.471654)
(0.303556, 0.307768)
(0.303309, 0.342105)
(0.303207, 0.313362)
(0.303103, 0.326374)
(0.303076, 0.385573)
(0.303059, 0.363495)
(0.303052, 0.352856)
(0.303057, 0.405522)
(0.303073, 0.364245)
(0.303072, 0.471131)
(0.303089, 0.468970)
(0.303085, 0.385643)
(0.303093, 0.501236)
(0.303093, 0.338183)
(0.303090, 0.560315)
(0.303097, 0.553558)
(0.303093, 0.528005)
(0.303102, 0.576010)
(0.303184, 0.309024)
(0.303148, 0.358391)
(0.303131, 0.396482)
(0.303111, 0.431013)
(0.303111, 0.385266)
(0.303116, 0.519254)
(0.303118, 0.595044)
(0.303136, 0.563488)
(0.303134, 0.438081)
(0.303145, 0.484832)
(0.303151, 0.349063)
(0.303149, 0.453461)
(0.303179, 0.300326)
(0.303165, 0.555048)
(0.303155, 0.586136)
(0.303177, 0.599816)
(0.303181, 0.383479)
(0.303190, 0.356571)
(0.303190, 0.308041)
(0.303191, 0.367177)
(0.303191, 0.321465)
(0.303202, 0.530900)
(0.303270, 0.394563)
(0.303238, 0.345222)
(0.303209, 0.400893)
(0.303208, 0.338864)
(0.303207, 0.474655)
(0.303232, 0.546193)
(0.303221, 0.403449)
(0.303233, 0.585229)
(0.303257, 0.447374)
(0.303248, 0.416817)
(0.303249, 0.591998)
(0.303262, 0.584227)
(0.303261, 0.564961)
(0.303261, 0.592297)
(0.303266, 0.435118)
(0.303285, 0.371788)
(0.303271, 0.491606)
(0.303271, 0.344554)
(0.303280, 0.572673)
(0.303275, 0.598201)
(0.303300, 0.570199)
(0.303291, 0.371098)
(0.303293, 0.578318)
(0.303306, 0.407592)
(0.303439, 0.301747)
(0.303398, 0.311853)
(0.303338, 0.405675)
(0.303326, 0.355584)
(0.303319, 0.430089)
(0.303316, 0.324323)
(0.303311, 0.494311)
(0.303320, 0.418126)
(0.303328, 0.401117)
(0.303345, 0.420495)
(0.303340, 0.371790)
(0.303389, 0.431532)
(0.303378, 0.416517)
(0.303363, 0.488188)
(0.303391, 0.421827)
(0.303397, 0.479033)
(0.303423, 0.388760)
(0.303414, 0.375850)
(0.303401, 0.393523)
(0.303398, 0.585856)
(0.303409, 0.321018)
(0.303419, 0.352078)
(0.303428, 0.414551)
(0.303427, 0.420186)
(0.303426, 0.484773)
(0.303432, 0.553197)
(0.303430, 0.525796)
(0.303435, 0.473983)
(0.303435, 0.596166)
(0.303498, 0.483466)
(0.303475, 0.307372)
(0.303453, 0.355671)
(0.303441, 0.423397)
(0.303441, 0.393705)
(0.303440, 0.593144)
(0.303451, 0.522838)
(0.303451, 0.484429)
(0.303445, 0.584443)
(0.303451, 0.579630)
(0.303466, 0.350523)
(0.303455, 0.486712)
(0.303455, 0.558872)
(0.303474, 0.314382)
(0.303471, 0.456254)
(0.303474, 0.470503)
(0.303492, 0.371171)
(0.303487, 0.584319)
(0.303485, 0.570416)
(0.303488, 0.388261)
(0.303493, 0.408873)
(0.303493, 0.500826)
(0.303523, 0.321665)
(0.303511, 0.337489)
(0.303502, 0.500303)
(0.303499, 0.464760)
(0.303501, 0.582165)
(0.303504, 0.599555)
(0.303503, 0.558467)
(0.303505, 0.580484)
(0.303519, 0.464084)
(0.303512, 0.411208)
(0.303511, 0.511624)
(0.303522, 0.399534)
(0.303522, 0.570304)
(0.303537, 0.347001)
(0.303528, 0.397532)
(0.303527, 0.369410)
(0.303529, 0.409127)
(0.303528, 0.457544)
(0.303531, 0.407101)
(0.303535, 0.546247)
(0.303550, 0.423407)
(0.303541, 0.581694)
(0.303538, 0.379361)
